id,property_type,room_type,accommodates,bathrooms,bedrooms,beds
19469130,Apartment,Entire home/apt,6,2,3,3
4510513,Apartment,Entire home/apt,2,1,0,1
11784924,Apartment,Private room,2,1,1,1
8327907,Apartment,Entire home/apt,2,1.5,1,1
9425087,Apartment,Entire home/apt,4,1,2,2
15126633,Apartment,Entire home/apt,2,1,1,1
3182652,Apartment,Entire home/apt,5,1.5,2,2
11842312,Apartment,Entire home/apt,2,1,1,1
21106680,Apartment,Entire home/apt,3,1,1,2
15126511,Apartment,Entire home/apt,2,1,0,1
18894794,Apartment,Entire home/apt,5,2,2,3
20631480,Boat,Entire home/apt,5,1,2,2
14421910,Apartment,Entire home/apt,5,2,2,2
14995900,Apartment,Entire home/apt,4,1,1,3
19435927,Apartment,Entire home/apt,4,1,2,2
14421841,Apartment,Entire home/apt,5,2,2,2
20172543,Apartment,Entire home/apt,4,1,1,1
4574921,Apartment,Entire home/apt,6,2,2,3
14421692,Apartment,Entire home/apt,5,2,2,2
13078148,Apartment,Entire home/apt,2,1,0,1
21139072,Apartment,Entire home/apt,4,2,2,2
16895588,Villa,Private room,4,1,1,1
1873046,Apartment,Entire home/apt,3,1,1,1
11357756,Apartment,Entire home/apt,3,1,0,2
8457785,Condominium,Entire home/apt,4,2,2,2
15175183,Apartment,Entire home/apt,4,1,1,2
15797699,Apartment,Entire home/apt,2,1,1,1
15256954,Apartment,Entire home/apt,3,1,1,1
14421403,Apartment,Entire home/apt,5,2,2,2
18074943,Apartment,Private room,3,1,1,1
21105981,Apartment,Entire home/apt,5,2,2,1
14421304,Apartment,Entire home/apt,5,2,2,2
16960812,Apartment,Entire home/apt,2,1,1,2
16977098,Apartment,Entire home/apt,5,1,1,2
14421197,Apartment,Entire home/apt,5,2,2,2
18123908,Apartment,Entire home/apt,8,3,3,3
13225005,Apartment,Entire home/apt,5,1,1,3
12382239,Apartment,Entire home/apt,4,1,2,2
21105409,Apartment,Entire home/apt,5,2,2,1
15338096,Apartment,Entire home/apt,2,1,0,1
10881600,Apartment,Entire home/apt,3,1,1,2
12815192,Apartment,Entire home/apt,2,1,1,1
19532043,Apartment,Entire home/apt,4,1,1,2
8053104,Apartment,Entire home/apt,2,1,1,1
20875310,Apartment,Entire home/apt,4,1,1,2
17943034,Apartment,Entire home/apt,4,1,1,1
18876930,Apartment,Entire home/apt,2,1,0,1
805307,Apartment,Entire home/apt,3,2,2,2
11601819,Condominium,Entire home/apt,4,1,1,2
15206282,Apartment,Entire home/apt,4,1,1,2
21104715,Apartment,Entire home/apt,3,1,1,1
20744258,Apartment,Entire home/apt,4,1,1,2
15255593,Apartment,Entire home/apt,4,1,1,1
21218973,Apartment,Entire home/apt,4,1,1,2
19153136,Condominium,Entire home/apt,3,2,2,2
12830117,Villa,Entire home/apt,4,1,1,1
11061030,Villa,Entire home/apt,4,1,1,2
7832890,Apartment,Entire home/apt,2,1,0,1
15844652,Apartment,Entire home/apt,4,1,1,2
20858051,Timeshare,Private room,4,1,1,2
21218751,Apartment,Private room,2,2,1,1
21152473,Apartment,Entire home/apt,2,1,1,1
20890310,Apartment,Entire home/apt,6,2,2,2
18596543,Apartment,Entire home/apt,6,2,2,3
19694265,Apartment,Entire home/apt,4,1,2,2
8340072,Apartment,Entire home/apt,4,1,1,2
20071018,Apartment,Entire home/apt,5,2,2,3
1868124,Other,Entire home/apt,3,1,1,2
16843072,Apartment,Entire home/apt,3,1,1,1
19071291,Apartment,Entire home/apt,8,2,2,4
20890772,Apartment,Entire home/apt,6,2,2,2
19448926,Apartment,Entire home/apt,6,2,3,3
8389735,Apartment,Entire home/apt,4,2,2,2
8799256,Apartment,Entire home/apt,6,1,2,3
15057919,Other,Private room,4,1,1,1
18842537,Apartment,Private room,1,1,0,1
7914359,Apartment,Entire home/apt,6,1,2,3
19694483,Apartment,Entire home/apt,4,1,2,1
16221083,Apartment,Entire home/apt,4,1,1,1
820073,Loft,Entire home/apt,4,2,1,2
19436968,Apartment,Entire home/apt,8,2,4,4
21217774,Apartment,Private room,3,1,1,1
13189564,Townhouse,Entire home/apt,6,1.5,2,3
15188419,Apartment,Entire home/apt,5,2,2,2
21154702,Apartment,Private room,2,1,1,1
6324649,Apartment,Private room,2,1,1,1
18239585,Apartment,Private room,1,1,1,1
18599754,Apartment,Private room,2,1,0,1
12828996,Apartment,Private room,1,1,1,1
20456961,Apartment,Private room,1,1,0,1
19195602,Apartment,Private room,1,1,1,1
12154150,Apartment,Private room,1,1,1,1
19019477,Condominium,Private room,1,1,1,1
20031265,Apartment,Private room,2,1,1,1
18735310,Apartment,Private room,1,1,1,1
18504723,Apartment,Private room,2,1,1,2
9452993,Apartment,Private room,2,1,1,1
19674739,Apartment,Private room,1,1,1,1
14824684,Bed & Breakfast,Private room,2,1,1,2
19785687,Apartment,Private room,2,1,1,1
12854553,Apartment,Private room,2,1,1,2
14221294,Apartment,Private room,2,1,1,1
15509627,Other,Private room,1,1,1,1
11592154,Apartment,Private room,2,1,1,2
19567173,Apartment,Entire home/apt,2,1,0,1
7912746,Apartment,Private room,2,1,1,1
13397201,Apartment,Entire home/apt,2,1,1,1
21150610,Bed & Breakfast,Private room,1,1,1,1
19154786,Apartment,Entire home/apt,5,1,2,2
14486237,Apartment,Entire home/apt,3,1,1,1
12652181,Apartment,Entire home/apt,4,1,1,2
17904725,Apartment,Entire home/apt,4,1,1,1
9367059,Apartment,Entire home/apt,10,1,1,16
12630619,Apartment,Entire home/apt,4,1,1,2
14073235,Apartment,Entire home/apt,4,1,1,1
3303497,Apartment,Entire home/apt,5,1,2,2
17527059,Apartment,Entire home/apt,3,1,0,2
12973308,Apartment,Entire home/apt,2,1,1,1
4307812,Apartment,Private room,2,1,1,1
10186477,Apartment,Private room,2,1,1,1
20695174,Apartment,Entire home/apt,3,1,0,2
15285110,Apartment,Entire home/apt,3,1,1,2
3783090,Apartment,Entire home/apt,2,1,0,1
19574477,Other,Entire home/apt,2,1,0,1
15037015,Apartment,Entire home/apt,5,1,2,2
20329720,Apartment,Entire home/apt,8,1,2,4
15579760,Other,Entire home/apt,5,2,2,3
17856284,Apartment,Entire home/apt,2,1.5,1,1
3914363,Other,Entire home/apt,3,1,1,2
20926438,Apartment,Entire home/apt,7,1,2,3
15282232,Apartment,Entire home/apt,3,1,1,2
15284412,Apartment,Entire home/apt,4,1,1,2
20331402,Apartment,Entire home/apt,8,1,2,4
20330477,Apartment,Entire home/apt,8,1,2,4
15283832,Apartment,Entire home/apt,3,1,1,2
6027467,Apartment,Entire home/apt,3,1,1,1
16297441,Apartment,Entire home/apt,3,1,1,1
4109165,Other,Entire home/apt,3,1,1,1
18734294,Apartment,Entire home/apt,4,1,2,2
9040476,Other,Entire home/apt,5,2,2,3
6844012,Apartment,Entire home/apt,5,2,2,2
18445635,Apartment,Entire home/apt,3,1,1,1
8187595,Apartment,Entire home/apt,5,2,2,2
9845039,Apartment,Entire home/apt,4,1,1,2
17401983,Apartment,Entire home/apt,3,1,1,1
8335652,Apartment,Entire home/apt,5,2,2,2
5911004,Apartment,Entire home/apt,2,1,1,1
20755895,Apartment,Entire home/apt,5,2,2,1
8552387,Condominium,Entire home/apt,4,1,1,2
15232882,Apartment,Entire home/apt,5,2,2,2
12972378,Apartment,Entire home/apt,4,1,1,2
9041513,Other,Entire home/apt,3,1,1,2
18544831,Apartment,Entire home/apt,5,2,2,3
8925974,Apartment,Entire home/apt,4,2,2,3
18101186,Apartment,Entire home/apt,2,1,0,1
9878803,Apartment,Shared room,1,1,1,1
6894734,Apartment,Private room,1,1,1,1
7869368,Apartment,Entire home/apt,3,1,1,1
8336609,Apartment,Entire home/apt,5,2,2,2
13027627,Apartment,Private room,1,1,1,1
13266833,Apartment,Private room,1,1,1,1
14485048,Apartment,Entire home/apt,3,1,1,1
15265633,Apartment,Entire home/apt,3,1,1,1
15508045,Apartment,Entire home/apt,3,1,1,1
19555795,Apartment,Entire home/apt,4,1,1,2
20664367,Apartment,Private room,2,1,1,2
11799482,Apartment,Private room,1,1.5,1,1
18235467,Apartment,Entire home/apt,2,1,1,1
6793913,Apartment,Entire home/apt,5,2,2,2
12796034,House,Entire home/apt,3,1,1,3
8152796,Apartment,Private room,1,1,1,
4069422,Apartment,Entire home/apt,5,2,2,2
19316661,Apartment,Entire home/apt,8,1,2,4
9125711,Apartment,Entire home/apt,2,1,1,1
6356533,Other,Entire home/apt,5,2,2,3
13602008,House,Private room,4,2.5,1,4
20954762,Apartment,Entire home/apt,4,1,1,3
21134587,Apartment,Entire home/apt,6,1,1,3
7470320,Apartment,Entire home/apt,5,2,2,2
19381483,Other,Entire home/apt,3,1,1,2
18878705,Apartment,Shared room,1,1,1,1
20053166,Apartment,Entire home/apt,4,1,2,2
15596610,Apartment,Entire home/apt,4,2,2,2
18502823,Apartment,Entire home/apt,5,2,2,2
17923033,Apartment,Entire home/apt,2,1,1,1
2243499,Apartment,Entire home/apt,3,1,1,2
17922433,Apartment,Entire home/apt,2,1,1,1
17922370,Apartment,Entire home/apt,2,1,1,1
17857197,Apartment,Entire home/apt,2,1.5,1,1
4766321,Apartment,Entire home/apt,2,1,1,1
14825159,Bed & Breakfast,Private room,1,1,1,1
5125723,Apartment,Entire home/apt,2,1,1,1
17921621,Apartment,Entire home/apt,4,2,1,2
20747756,Apartment,Entire home/apt,4,1,0,2
21231173,Condominium,Entire home/apt,8,2,2,4
19069018,Apartment,Entire home/apt,3,1,1,2
17282895,Apartment,Entire home/apt,2,1,0,1
15266468,Apartment,Entire home/apt,5,2,2,2
1864705,Other,Entire home/apt,5,2,2,3
16230741,Apartment,Entire home/apt,4,1,2,2
9941923,Apartment,Entire home/apt,6,1,2,2
8336347,Apartment,Entire home/apt,5,2,2,2
15266709,Apartment,Entire home/apt,5,2,2,2
17920249,Apartment,Entire home/apt,4,1,1,2
15267007,Apartment,Entire home/apt,5,2,2,2
20361407,Apartment,Entire home/apt,2,1,1,1
20983968,Apartment,Private room,2,1,1,1
16232570,Apartment,Private room,2,1,1,1
1863443,Other,Entire home/apt,3,1,1,2
16297725,Apartment,Entire home/apt,3,1,1,1
21230903,Condominium,Entire home/apt,8,2,2,4
16297598,Apartment,Entire home/apt,3,1,1,1
15232621,Apartment,Entire home/apt,5,2,2,2
11431331,Apartment,Entire home/apt,3,1,1,1
12906305,Apartment,Entire home/apt,2,1,1,1
15265097,Apartment,Entire home/apt,3,1,1,1
15232287,Apartment,Entire home/apt,3,1,1,1
18717913,Apartment,Entire home/apt,2,1,1,1
16297210,Apartment,Entire home/apt,3,1,1,1
12446656,Apartment,Shared room,2,1,1,1
15231923,Apartment,Entire home/apt,3,1,1,1
11677211,Apartment,Entire home/apt,4,1,1,1
8334845,Apartment,Entire home/apt,5,2,2,2
12246137,Apartment,Entire home/apt,3,1,1,1
19507888,Apartment,Private room,2,1,1,1
8187052,Apartment,Entire home/apt,5,2,2,2
1141888,House,Private room,3,1,1,1
16297068,Apartment,Entire home/apt,3,1,1,1
7220216,Apartment,Entire home/apt,5,2,2,3
18476009,Apartment,Entire home/apt,2,1,0,1
13544430,Apartment,Private room,1,3,1,1
12672097,Apartment,Entire home/apt,4,1,2,2
20785742,Apartment,Entire home/apt,4,1,1,1
10813,Apartment,Entire home/apt,3,1,0,1
15266217,Apartment,Entire home/apt,3,1,1,1
4565470,Other,Entire home/apt,5,2,2,3
13298014,Apartment,Private room,1,1,1,1
15509834,Other,Private room,1,1,1,1
3278624,Other,Entire home/apt,5,2,2,2
20523304,Apartment,Entire home/apt,8,1,2,4
19540224,Apartment,Entire home/apt,4,1,1,2
4257929,Apartment,Entire home/apt,4,1,2,2
19356659,Apartment,Entire home/apt,5,1,2,2
14852273,Apartment,Private room,1,1,1,1
14755734,Apartment,Entire home/apt,2,1,1,1
9855,Apartment,Entire home/apt,3,1,1,1
21162038,Apartment,Private room,1,1,1,1
21079638,House,Shared room,2,2,1,1
8955473,Apartment,Entire home/apt,4,2,2,3
8168982,Apartment,Entire home/apt,5,2,2,2
13714817,Bed & Breakfast,Private room,2,1,1,1
6268395,Apartment,Entire home/apt,3,1,1,1
4040151,Other,Entire home/apt,5,2,2,3
19564884,Townhouse,Entire home/apt,16,3,4,9
6317304,Apartment,Entire home/apt,2,1,1,1
16721171,Apartment,Entire home/apt,2,1,0,1
16284546,Apartment,Entire home/apt,3,1.5,2,2
20522665,Apartment,Entire home/apt,6,1,2,3
1074406,Apartment,Entire home/apt,2,1,0,1
13968572,Apartment,Entire home/apt,3,1,1,1
18752630,Apartment,Entire home/apt,5,2,2,2
7499960,Condominium,Entire home/apt,1,1,1,1
14885592,Apartment,Entire home/apt,2,1,1,1
9364092,Apartment,Entire home/apt,2,1,1,2
11985521,Apartment,Entire home/apt,3,1,1,1
8085906,Apartment,Entire home/apt,3,1,1,1
10035581,Apartment,Entire home/apt,5,2,2,2
7840131,Apartment,Entire home/apt,2,1,1,1
19700448,Apartment,Private room,2,1,1,1
12592117,Apartment,Entire home/apt,8,1,2,4
10036192,Apartment,Entire home/apt,5,2,2,2
10036037,Apartment,Entire home/apt,5,2,2,2
17588460,Apartment,Entire home/apt,3,1,0,2
8184007,Apartment,Entire home/apt,5,2,2,2
12247217,Apartment,Entire home/apt,5,2,2,2
6316145,Apartment,Entire home/apt,2,1,1,1
20242577,Apartment,Entire home/apt,4,1,1,2
17015877,Apartment,Shared room,2,1,1,1
18342429,Apartment,Entire home/apt,2,1,1,1
21127667,Loft,Entire home/apt,4,1,1,3
18047469,Apartment,Entire home/apt,2,1,1,1
13083058,Apartment,Entire home/apt,2,1,0,1
10231714,Apartment,Entire home/apt,4,1,1,2
6446940,Apartment,Private room,2,1,1,1
19291785,Apartment,Entire home/apt,5,2,2,2
15408774,Apartment,Entire home/apt,3,1,1,2
11788394,Apartment,Private room,2,1,1,1
4547353,Apartment,Entire home/apt,3,1,1,1
6425405,Apartment,Entire home/apt,4,1,0,2
5684346,Apartment,Entire home/apt,3,1,1,2
18521586,Apartment,Entire home/apt,5,2,2,2
10149314,Apartment,Entire home/apt,3,1,1,1
18521414,Apartment,Entire home/apt,5,2,2,2
10033715,Apartment,Entire home/apt,5,2,2,2
19111197,Apartment,Entire home/apt,5,2,2,2
20860897,Apartment,Entire home/apt,5,1,2,3
6790961,Apartment,Entire home/apt,5,2,2,2
10034930,Apartment,Entire home/apt,5,2,2,2
4644069,Apartment,Private room,2,1,1,1
2186358,Apartment,Entire home/apt,3,1,1,2
8051720,Apartment,Private room,2,1,1,1
15370440,Apartment,Entire home/apt,4,1,2,2
20896694,Apartment,Entire home/apt,2,1,1,1
21027752,Apartment,Private room,2,1,1,1
3589267,Condominium,Entire home/apt,6,1,2,5
18520843,Apartment,Entire home/apt,5,2,2,2
20519992,Apartment,Entire home/apt,2,1,1,1
8428314,Apartment,Entire home/apt,3,1,1,2
19323221,Apartment,Entire home/apt,8,1,2,4
18209005,Apartment,Entire home/apt,3,1,0,1
39116,Apartment,Private room,2,1,1,1
15718623,Apartment,Entire home/apt,5,2,2,2
18503888,Apartment,Entire home/apt,5,2,2,2
15773389,Apartment,Private room,2,1,1,1
15718448,Apartment,Entire home/apt,3,1,1,1
8165898,Apartment,Entire home/apt,5,2,2,2
19372540,Apartment,Entire home/apt,2,1,1,1
15855270,Apartment,Entire home/apt,2,1.5,1,1
16750384,Apartment,Shared room,1,1,1,1
19459411,Apartment,Private room,1,1,1,1
19863741,Apartment,Private room,2,1,1,1
20387944,Apartment,Shared room,1,1,1,1
20321921,Apartment,Entire home/apt,4,1,1,1
8164953,Apartment,Entire home/apt,5,2,1,2
9999894,Apartment,Entire home/apt,3,1,0,2
12359181,Apartment,Shared room,1,1,1,1
18568924,Apartment,Private room,2,2,1,1
6955911,Apartment,Private room,1,1,1,2
10048789,Apartment,Entire home/apt,5,2,2,2
7279874,Apartment,Entire home/apt,3,1,1,1
8097453,Apartment,Entire home/apt,3,1,1,1
13078025,Apartment,Entire home/apt,2,1,1,1
10228764,Apartment,Entire home/apt,3,1,1,1
9393163,Apartment,Private room,2,1,1,1
8099266,Apartment,Entire home/apt,3,1,1,1
18846688,Condominium,Shared room,1,1,1,1
18519006,Apartment,Private room,2,1,1,1
6951829,Apartment,Entire home/apt,5,2,2,2
7508865,Apartment,Entire home/apt,3,1,1,1
20206220,Apartment,Entire home/apt,4,1,1,2
1840255,Condominium,Entire home/apt,4,2.5,2,2
6444138,Apartment,Entire home/apt,5,2,2,2
20664897,Apartment,Entire home/apt,6,1,1,4
9130532,Apartment,Entire home/apt,2,1,0,1
8081935,Apartment,Entire home/apt,3,1,1,1
17862060,Apartment,Entire home/apt,2,1,1,2
13082258,Apartment,Private room,1,0.5,1,1
10228228,Apartment,Entire home/apt,3,1,1,1
20762865,Apartment,Entire home/apt,6,1,2,3
8164146,Apartment,Entire home/apt,5,2,2,2
20648721,Apartment,Entire home/apt,5,2,2,1
18207487,Apartment,Entire home/apt,5,1,1,2
7869167,Apartment,Entire home/apt,3,1,1,1
3985462,Apartment,Entire home/apt,3,1,1,1
2915595,Apartment,Entire home/apt,2,1,1,1
14553190,Apartment,Entire home/apt,4,1,0,1
7219056,Apartment,Entire home/apt,3,1,1,2
15827529,Apartment,Entire home/apt,2,1,1,1
8163273,Apartment,Entire home/apt,5,2,2,2
16469939,Apartment,Entire home/apt,3,1,1,2
19468739,Apartment,Entire home/apt,3,1,0,2
20844945,Apartment,Private room,2,1,1,1
6843795,Apartment,Entire home/apt,2,1,1,1
5259996,Apartment,Entire home/apt,3,1.5,2,2
11751289,Apartment,Private room,2,1,1,1
3903324,Other,Entire home/apt,3,1,1,2
7573274,Apartment,Entire home/apt,5,2,2,2
20647654,Apartment,Entire home/apt,5,2,2,2
15408519,Other,Private room,2,1,1,2
11634778,Apartment,Entire home/apt,4,1,2,2
8146576,Apartment,Entire home/apt,5,2,2,2
20500458,Other,Entire home/apt,4,1.5,2,3
17403869,Apartment,Entire home/apt,3,1,1,1
21175685,Apartment,Entire home/apt,4,1,1,2
18110395,Apartment,Private room,1,1,0,1
17239644,Apartment,Private room,2,1,1,1
6983246,Apartment,Entire home/apt,2,1,1,1
20426620,Other,Entire home/apt,2,1,0,1
16322051,Apartment,Entire home/apt,4,1,0,1
4577188,Apartment,Entire home/apt,4,1,1,2
12914154,Apartment,Entire home/apt,3,1,1,2
20090241,Apartment,Private room,2,1,1,1
18976098,Apartment,Entire home/apt,1,1,1,1
19229917,Apartment,Private room,1,1,1,1
20392459,Apartment,Entire home/apt,2,1,0,1
8141545,Apartment,Entire home/apt,3,1,1,1
17419463,Apartment,Entire home/apt,5,2,2,2
20745417,Apartment,Entire home/apt,5,1,2,3
4181163,Other,Entire home/apt,5,2,2,3
13449049,Apartment,Entire home/apt,3,1,1,1
2214923,Apartment,Entire home/apt,5,2,2,3
17861343,Apartment,Entire home/apt,2,1,1,1
8063870,Other,Entire home/apt,3,1,1,2
8162168,Apartment,Entire home/apt,5,2,2,2
8063815,Apartment,Entire home/apt,3,1,1,1
8325366,Apartment,Entire home/apt,5,2,2,2
9541295,Apartment,Entire home/apt,2,1,1,1
8145397,Apartment,Entire home/apt,3,1,1,1
14682588,Apartment,Entire home/apt,3,1,1,1
8325544,Apartment,Entire home/apt,5,2,2,2
12962229,Apartment,Private room,2,2,1,1
20842436,Apartment,Entire home/apt,1,1,0,1
14993326,Apartment,Private room,2,1,1,1
19384244,Apartment,Entire home/apt,4,1,2,2
8325030,Apartment,Entire home/apt,5,2,2,2
10880916,Apartment,Entire home/apt,3,1,1,1
16296934,Apartment,Entire home/apt,3,1,1,1
11454147,Apartment,Entire home/apt,2,1,1,1
13076586,Apartment,Private room,1,1.5,1,1
15409504,Apartment,Entire home/apt,3,1,1,2
6015021,Apartment,Entire home/apt,3,1,1,1
5834413,Apartment,Entire home/apt,5,2,2,2
8439372,Apartment,Entire home/apt,5,1,2,3
14616134,Apartment,Private room,3,1,1,1
10241577,Apartment,Entire home/apt,3,1,1,1
21202475,Apartment,Entire home/apt,6,1,2,3
18498991,Apartment,Entire home/apt,3,1,1,1
7325063,Apartment,Entire home/apt,3,1,1,1
5990896,Apartment,Shared room,1,1,1,1
21151013,House,Private room,2,1,1,1
1819994,Condominium,Entire home/apt,1,1,1,1
21185872,Condominium,Entire home/apt,4,1,0,1
11240774,Apartment,Entire home/apt,2,1,1,1
2016500,Apartment,Entire home/apt,2,1,1,1
20088028,Apartment,Entire home/apt,4,1,1,1
14274311,Apartment,Entire home/apt,2,1,1,1
10229333,Apartment,Entire home/apt,3,1,1,1
6568621,Other,Entire home/apt,5,2,2,3
16296800,Apartment,Entire home/apt,3,1,1,1
14353399,Apartment,Private room,2,1,1,1
8422253,Apartment,Private room,2,1,1,1
9448243,Apartment,Entire home/apt,2,1,1,1
6072693,Apartment,Entire home/apt,2,1,1,1
196806,Apartment,Shared room,1,1,1,1
20775116,Apartment,Entire home/apt,2,1,0,1
6014002,Apartment,Entire home/apt,2,1,1,1
17591030,Apartment,Entire home/apt,4,1,0,2
13079902,Apartment,Private room,2,1.5,1,1
21135749,Apartment,Entire home/apt,4,1,0,3
3309941,Other,Entire home/apt,5,2,2,3
20634122,Apartment,Private room,2,1,1,1
18118166,Apartment,Private room,2,1,1,1
18944060,Apartment,Private room,2,1,1,1
9685102,Apartment,Private room,2,1,1,2
4291607,Apartment,Entire home/apt,2,1,0,1
8515356,House,Private room,2,1,1,1
13515118,House,Private room,1,1,1,1
17609594,House,Private room,2,1,1,1
8417742,House,Private room,2,1,1,1
17608927,House,Private room,2,1,1,1
21203877,Apartment,Private room,2,1,1,1
20091759,Apartment,Private room,1,1,1,1
19182296,Townhouse,Private room,3,1,1,1
13333256,Apartment,Private room,1,1,1,1
12709469,Apartment,Private room,1,1.5,1,1
10333345,Apartment,Private room,1,0.5,1,1
19347139,Apartment,Entire home/apt,4,1,0,2
16543246,Apartment,Entire home/apt,4,1,2,2
18377950,Apartment,Private room,2,1,1,2
13577929,Condominium,Private room,1,1,1,1
8404805,Other,Shared room,1,0,1,1
6716872,Apartment,Private room,1,1,1,1
13528233,Apartment,Private room,1,1,1,1
20219970,Apartment,Entire home/apt,4,1,1,1
20998700,Condominium,Entire home/apt,4,1,1,2
15134904,Condominium,Entire home/apt,5,1,2,2
8224214,Apartment,Entire home/apt,6,1,3,3
21135600,House,Entire home/apt,16,1,3,9
16464424,Apartment,Entire home/apt,3,1,2,1
5606682,Apartment,Entire home/apt,6,1,2,2
20968085,Condominium,Private room,1,2,1,1
15086350,Apartment,Entire home/apt,6,2.5,3,4
19364446,Apartment,Private room,1,1,1,1
5447285,Apartment,Shared room,2,1,1,1
17399127,House,Private room,2,2,1,1
